"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"DS_MOTIVO_CASSACAO"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PB";"19275";"DAMIÃO";"150001029559";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58335";"DUQUE DE CAXIAS";"190000772391";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"24236";"GOIANA";"170001260203";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"09571";"SANTA INÊS";"100001206718";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64157";"FERRAZ DE VASCONCELOS";"250001260603";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"74373";"ASSAÍ";"160001230940";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"65099";"ILHABELA";"250001112966";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02070";"AUTAZES";"40001221761";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"27758";"JOAQUIM GOMES";"20000919485";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58467";"MESQUITA";"190000915771";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"37095";"MANOEL VITORINO";"50001057199";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58149";"JAPERI";"190001078527";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"65439";"ITANHAÉM";"250001071971";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"05614";"TUCURUÍ";"140001194977";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"39519";"URANDI";"50000838079";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SE";"31879";"NEÓPOLIS";"260000957639";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"54259";"VESPASIANO";"130001263221";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"86789";"GRAMADO XAVIER";"210001030404";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MS";"91650";"TRÊS LAGOAS";"120001088694";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"75183";"CAMPINA DO SIMÃO";"160001089418";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"80063";"APIÚNA";"240001099537";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"40690";"ARAGUARI";"130001201815";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"86495";"ESTÂNCIA VELHA";"210000900527";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"74837";"CAMPO MOURÃO";"160001124494";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"88986";"ACEGUÁ";"210001216783";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PI";"10774";"FLORIANO";"180000826027";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"67296";"MONTE APRAZÍVEL";"250001140801";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"63410";"COLINA";"250000964426";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"45314";"FRANCISCO DUMONT";"130001267275";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"89354";"TRAMANDAÍ";"210000687810";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"24694";"LAGOA DE ITAENGA";"170001210345";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"ES";"56979";"SÃO MATEUS";"80000803627";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71196";"SÃO SIMÃO";"250000805024";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71196";"SÃO SIMÃO";"250000805025";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"15857";"MARACANAÚ";"60000660104";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"ES";"57037";"VILA VELHA";"80001246477";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"92274";"APARECIDA DE GOIÂNIA";"90001265714";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"04332";"BRAGANÇA";"140001114188";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SE";"31674";"JAPOATÃ";"260001114406";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"23515";"BREJO DA MADRE DE DEUS";"170001145568";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MT";"99074";"INDIAVAÍ";"110001240832";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"37133";"MARAGOGIPE";"50001262672";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"09199";"SÃO JOÃO DOS PATOS";"100001050868";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"69698";"RIBEIRÃO PRETO";"250001250493";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"ES";"56154";"BAIXO GUANDU";"80001260723";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PI";"12190";"TERESINA";"180001071263";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"75051";"CIANORTE";"160001148691";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"51411";"SALTO DA DIVISA";"130001001985";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"08818";"PRESIDENTE JUSCELINO";"100001231989";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"77496";"PARANAVAÍ";"160001146210";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"08893";"SÃO JOSÉ DE RIBAMAR";"100001037092";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"24198";"GARANHUNS";"170001030716";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"ES";"56995";"SERRA";"80001195941";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"77631";"PINHALÃO";"160001007585";"Partido Invalidado"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71137";"SÃO ROQUE";"250000644664";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"67792";"OLÍMPIA";"250001168833";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"67792";"OLÍMPIA";"250001168834";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RO";"00191";"PRESIDENTE MÉDICI";"220001056557";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MT";"90336";"BARRA DO BUGRES";"110000775351";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"39136";"SIMÕES FILHO";"50001257302";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"39136";"SIMÕES FILHO";"50001257303";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MS";"90034";"ÁGUA CLARA";"120001107117";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"78956";"SÃO SEBASTIÃO DA AMOREIRA";"160001229109";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58556";"MENDES";"190001019369";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"26115";"TRINDADE";"170000802537";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"44857";"ESPINOSA";"130001145122";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"25771";"SERRA TALHADA";"170001093952";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28258";"PALMEIRA DOS ÍNDIOS";"20000804103";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"47872";"MANHUAÇU";"130001203040";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"85570";"CACEQUI";"210001037139";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PB";"21199";"PAULISTA";"150001086849";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"42226";"IMBÉ DE MINAS";"130001054724";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"70572";"SANTO ANDRÉ";"250001263663";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58971";"SÃO GONÇALO";"190001123804";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"35734";"ILHÉUS";"50000965740";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"25771";"SERRA TALHADA";"170000883694";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"25771";"SERRA TALHADA";"170000883705";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"07013";"AFONSO CUNHA";"100001227042";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"96474";"MINAÇU";"90001127952";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"94030";"ITABERAÍ";"90000827599";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"ES";"57932";"SANTA MARIA DE JETIBÁ";"80001096851";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"25593";"SÃO BENTO DO UNA";"170001237299";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"05053";"ORIXIMINÁ";"140000793893";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"70998";"SÃO JOSÉ DOS CAMPOS";"250001015578";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64351";"GARÇA";"250000820555";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"07480";"CIDELÂNDIA";"100001099498";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"77097";"MORRETES";"160000648068";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"TO";"94811";"NATIVIDADE";"270000883211";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64033";"EMBU-GUAÇU";"250001194551";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"04014";"ABAETETUBA";"140000854798";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"88471";"SANTA ROSA";"210001126091";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"62952";"CAMPOS DO JORDÃO";"250001111702";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"37630";"OLINDINA";"50001262207";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"93327";"NOVO GAMA";"90001189431";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"93327";"NOVO GAMA";"90001189432";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"75744";"ROSÁRIO DO IVAÍ";"160000872181";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"04642";"MARITUBA";"140001081154";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"87912";"PELOTAS";"210001240887";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"24511";"ILHA DE ITAMARACÁ";"170001126577";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"70793";"SÃO CARLOS";"250000836924";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"07234";"BACABAL";"100000873328";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28711";"SÃO MIGUEL DOS CAMPOS";"20000776432";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"63495";"CORDEIRÓPOLIS";"250000990465";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71510";"SUZANO";"250001214083";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"39039";"SENTO SÉ";"50000682429";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"62197";"BAURU";"250001263065";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02550";"MANAUS";"40001115693";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64513";"GUAPIAÇU";"250001253671";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"74055";"AGUDOS DO SUL";"160000743409";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PI";"12203";"JÚLIO BORGES";"180001038655";"Partido Invalidado"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PB";"19810";"CAMPINA GRANDE";"150000862538";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71617";"TAGUAÍ";"250000933839";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"04170";"AUGUSTO CORRÊA";"140001271123";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02259";"COARI";"40001254134";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"38890";"SÃO SEBASTIÃO DO PASSÉ";"50001256017";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"92223";"FAINA";"90001059939";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"39098";"SERRINHA";"50001239099";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02410";"ITACOATIARA";"40001239373";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"27995";"MATA GRANDE";"20001104598";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"54259";"VESPASIANO";"130001168001";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"70793";"SÃO CARLOS";"250000831614";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SE";"31950";"NOSSA SENHORA DO SOCORRO";"260001173282";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SE";"32190";"RIBEIRÓPOLIS";"260000870832";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"ES";"57959";"VARGEM ALTA";"80000871039";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"42870";"CARMO DO RIO CLARO";"130001253875";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"42870";"CARMO DO RIO CLARO";"130001253877";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"42870";"CARMO DO RIO CLARO";"130001253880";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"42870";"CARMO DO RIO CLARO";"130001253881";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"42870";"CARMO DO RIO CLARO";"130001253884";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"61816";"ATIBAIA";"250001260596";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"25836";"SIRINHAÉM";"170001074916";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"74357";"ARAUCÁRIA";"160000749567";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"81833";"LAGES";"240001192017";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"41238";"BELO HORIZONTE";"130000808730";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AP";"06106";"SERRA DO NAVIO";"30000856287";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"04170";"AUGUSTO CORRÊA";"140001256850";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"61549";"VARGEM";"250001054483";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"37630";"OLINDINA";"50001262219";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"50350";"POÇOS DE CALDAS";"130001262220";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"ES";"57932";"SANTA MARIA DE JETIBÁ";"80001163650";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"89290";"TAQUARI";"210000844319";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"23833";"CATENDE";"170001170444";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SE";"31976";"PACATUBA";"260000947710";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64777";"GUARULHOS";"250000953245";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02356";"HUMAITÁ";"40001282041";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"39098";"SERRINHA";"50001238840";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71072";"SÃO PAULO";"250001206091";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"80470";"BLUMENAU";"240000807735";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SE";"31291";"CARMÓPOLIS";"260001040243";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58750";"PARATY";"190001232343";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"51756";"SANTANA DO JACARÉ";"130001180958";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"69698";"RIBEIRÃO PRETO";"250001267704";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"59277";"ARRAIAL DO CABO";"190000770231";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"59110";"SILVA JARDIM";"190001074977";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"80896";"CRICIÚMA";"240000986454";"Ausência de requisito de registro "
